exp2,cam09,2405,1,items,405,125,466,236,loc, -1
exp2,cam09,2407,1,items,406,125,468,237,loc, -1
exp2,cam09,2409,1,items,406,121,468,233,loc, -1
exp2,cam09,2411,1,items,410,113,472,225,loc, -1
exp2,cam09,2413,1,items,414,101,476,213,loc, -1
exp2,cam09,2415,1,items,416,95,478,207,loc, -1
exp2,cam09,2417,1,items,408,106,465,218,loc, -1
exp2,cam09,2419,1,items,409,107,467,220,loc, -1
exp2,cam09,2421,1,items,409,106,467,219,loc, -1
exp2,cam09,2423,1,items,409,105,467,218,loc, -1
exp2,cam09,2425,1,items,407,106,465,219,loc, -1
exp2,cam09,2427,1,items,405,105,463,218,loc, -1
exp2,cam09,2429,1,items,405,106,463,219,loc, -1
exp2,cam09,2431,1,items,407,105,465,218,loc, -1
exp2,cam09,2433,1,items,407,106,465,219,loc, -1
exp2,cam09,2435,1,items,405,107,463,220,loc, -1
exp2,cam09,2437,1,items,403,108,461,221,loc, -1
exp2,cam09,2439,1,items,405,105,463,218,loc, -1
exp2,cam09,2441,1,items,403,106,461,219,loc, -1
exp2,cam09,2443,1,items,399,107,457,220,loc, -1
exp2,cam09,2445,1,items,395,108,453,221,loc, -1
exp2,cam09,2447,1,items,391,109,449,222,loc, -1
exp2,cam09,2449,1,items,385,112,443,225,loc, -1
exp2,cam09,2451,1,items,379,111,437,224,loc, -1
exp2,cam09,2453,1,items,373,112,431,225,loc, -1
exp2,cam09,2455,1,items,351,127,415,232,loc, -1
exp2,cam09,2457,1,items,352,127,417,233,loc, -1
exp2,cam09,2459,1,items,347,127,412,233,loc, -1
exp2,cam09,2461,1,items,342,127,407,233,loc, -1
exp2,cam09,2463,1,items,342,127,407,233,loc, -1
exp2,cam09,2465,1,items,331,127,396,233,loc, -1
exp2,cam09,2467,1,items,331,127,396,233,loc, -1
exp2,cam09,2469,1,items,322,127,387,233,loc, -1
exp2,cam09,2471,1,items,317,125,382,231,loc, -1
exp2,cam09,2473,1,items,317,125,382,231,loc, -1
exp2,cam09,2475,1,items,316,125,381,231,loc, -1
exp2,cam09,2477,1,items,317,125,382,231,loc, -1
exp2,cam09,2479,1,items,320,127,385,233,loc, -1
exp2,cam09,2481,1,items,317,125,382,231,loc, -1
exp2,cam09,2483,1,items,316,125,381,231,loc, -1
exp2,cam09,2485,1,items,316,125,381,231,loc, -1
exp2,cam09,2487,1,items,316,125,381,231,loc, -1
exp2,cam09,2489,1,items,316,125,381,231,loc, -1
